331,39,38,42
331,31,38,42
332,26,38,42
334,18,38,42
336,14,38,42
340,14,38,42
344,20,38,42
350,29,38,42
354,37,38,42
362,48,32,35
363,57,26,29
368,65,22,24
368,66,26,29
365,60,26,29
356,53,32,35
348,44,32,35
334,37,38,42
327,32,38,42
319,28,46,50
313,20,55,60
316,19,55,60
317,22,46,50
313,22,46,50
314,28,55,60
319,34,46,50
324,35,46,50
324,34,46,50
323,31,46,50
326,27,46,50
334,23,38,42
343,24,32,35
352,27,32,35
365,35,32,35
367,37,26,29
371,42,22,24
371,42,22,24
366,52,22,24
366,53,22,24
366,53,22,24
363,62,18,20
362,64,18,20
361,61,22,24
356,63,26,29
349,73,26,29
344,70,32,35
350,69,32,35
348,80,32,35
355,84,32,35
352,94,32,35
347,93,26,29
350,84,26,29
350,94,22,24
345,82,26,29
344,84,26,29
349,80,22,24
352,79,26,29
360,81,26,29
363,78,26,29
364,78,22,24
368,75,26,29
370,80,22,24
374,78,18,20
379,76,18,20
374,91,18,20
368,88,22,24
363,86,22,24
362,82,26,29
363,83,26,29
360,81,26,29
351,90,26,29
344,97,26,29
337,112,32,35
334,121,32,35
332,117,38,42
325,102,46,50
316,113,55,60
310,103,66,73
311,119,66,73
308,150,79,87
320,167,79,87
340,166,66,73
330,181,66,73
317,177,66,73
307,175,66,73
281,158,79,87
278,189,79,87
277,163,79,87
267,164,79,87
245,153,95,105
266,140,95,105
253,155,113,125
240,176,113,125
261,166,95,105
270,149,95,105
254,156,95,105
265,181,79,87
261,169,79,87
270,181,66,73
273,194,66,73
269,186,66,73
