70,51,107,87
70,51,107,87
68,52,107,87
68,52,107,87
67,53,107,87
65,52,107,87
66,53,107,87
65,53,107,87
64,54,107,87
63,53,107,87
63,53,107,87
63,53,107,87
63,53,107,87
62,52,107,87
62,52,107,87
62,52,107,87
62,53,107,87
61,52,107,87
60,52,107,87
60,52,107,87
59,53,107,87
59,52,107,87
59,53,107,87
59,53,107,87
58,53,107,87
58,53,107,87
58,52,107,87
58,51,107,87
57,53,107,87
56,52,107,87
55,52,107,87
56,51,107,87
56,51,107,87
56,51,107,87
56,51,107,87
56,51,107,87
56,51,107,87
56,51,107,87
56,51,107,87
56,52,107,87
56,51,107,87
55,51,107,87
57,51,107,87
55,51,107,87
56,51,107,87
56,50,107,87
56,53,107,87
57,53,107,87
58,52,107,87
58,51,107,87
58,52,107,87
58,52,107,87
59,51,107,87
58,53,107,87
59,54,107,87
59,54,107,87
59,55,107,87
60,55,107,87
60,56,107,87
61,55,107,87
60,55,107,87
60,56,107,87
59,56,107,87
60,56,107,87
61,55,107,87
61,55,107,87
62,54,107,87
61,55,107,87
61,55,107,87
62,54,107,87
61,54,107,87
61,54,107,87
60,52,107,87
61,53,107,87
60,51,107,87
61,51,107,87
59,51,107,87
60,51,107,87
59,52,107,87
58,53,107,87
59,53,107,87
58,53,107,87
59,54,107,87
59,54,107,87
58,54,107,87
59,54,107,87
57,55,107,87
58,55,107,87
58,55,107,87
69,62,89,72
69,63,89,72
69,64,89,72
69,64,89,72
69,63,89,72
69,63,89,72
69,63,89,72
69,62,89,72
69,62,89,72
70,61,89,72
70,62,89,72
70,62,89,72
70,62,89,72
70,61,89,72
70,60,89,72
72,60,89,72
72,59,89,72
72,59,89,72
72,59,89,72
74,59,89,72
73,60,89,72
73,60,89,72
74,59,89,72
73,60,89,72
73,60,89,72
75,60,89,72
74,60,89,72
76,61,89,72
76,61,89,72
76,62,89,72
76,63,89,72
77,64,89,72
77,64,89,72
77,65,89,72
78,65,89,72
78,65,89,72
79,66,89,72
79,66,89,72
80,66,89,72
80,67,89,72
81,68,89,72
81,69,89,72
81,69,89,72
82,67,89,72
83,67,89,72
83,66,89,72
84,65,89,72
84,63,89,72
84,64,89,72
85,63,89,72
86,61,89,72
85,61,89,72
86,61,89,72
87,60,89,72
87,59,89,72
87,58,89,72
88,58,89,72
88,57,89,72
89,56,89,72
90,56,89,72
90,55,89,72
91,54,89,72
92,55,89,72
92,55,89,72
93,56,89,72
94,56,89,72
95,58,89,72
95,58,89,72
96,59,89,72
96,59,89,72
98,60,89,72
97,60,89,72
97,61,89,72
99,60,89,72
99,61,89,72
99,61,89,72
99,62,89,72
101,62,89,72
101,62,89,72
101,63,89,72
102,63,89,72
102,63,89,72
103,62,89,72
104,63,89,72
104,63,89,72
104,64,89,72
105,64,89,72
106,64,89,72
106,62,89,72
107,62,89,72
117,67,74,60
118,67,74,60
119,67,74,60
119,67,74,60
119,66,74,60
120,67,74,60
121,67,74,60
122,65,74,60
122,64,74,60
122,64,74,60
125,64,74,60
125,63,74,60
126,62,74,60
127,62,74,60
126,65,74,60
127,65,74,60
128,65,74,60
129,65,74,60
130,65,74,60
130,65,74,60
131,65,74,60
132,65,74,60
133,65,74,60
134,65,74,60
134,65,74,60
135,65,74,60
136,65,74,60
137,65,74,60
137,65,74,60
138,65,74,60
139,65,74,60
139,65,74,60
140,65,74,60
141,65,74,60
141,65,74,60
142,65,74,60
143,65,74,60
143,65,74,60
144,65,74,60
145,65,74,60
145,65,74,60
146,65,74,60
146,65,74,60
147,65,74,60
148,65,74,60
148,65,74,60
149,65,74,60
149,65,74,60
150,65,74,60
150,65,74,60
151,65,74,60
151,65,74,60
152,65,74,60
156,64,74,60
157,66,74,60
158,66,74,60
159,66,74,60
160,66,74,60
161,67,74,60
162,66,74,60
162,66,74,60
163,66,74,60
163,66,74,60
164,66,74,60
165,66,74,60
166,67,74,60
166,66,74,60
167,67,74,60
168,66,74,60
168,66,74,60
169,66,74,60
170,66,74,60
170,65,74,60
171,65,74,60
171,63,74,60
173,62,74,60
173,61,74,60
174,62,74,60
175,61,74,60
175,61,74,60
176,61,74,60
176,61,74,60
176,62,74,60
177,62,74,60
177,62,74,60
178,62,74,60
179,62,74,60
179,61,74,60
180,62,74,60
181,63,74,60
181,64,74,60
181,66,74,60
182,66,74,60
182,68,74,60
183,67,74,60
183,66,74,60
184,66,74,60
185,66,74,60
185,62,74,60
186,62,74,60
186,62,74,60
186,61,74,60
187,61,74,60
188,61,74,60
188,62,74,60
188,63,74,60
188,64,74,60
188,64,74,60
188,63,74,60
188,63,74,60
189,63,74,60
189,61,74,60
189,61,74,60
190,61,74,60
191,61,74,60
191,62,74,60
191,62,74,60
191,63,74,60
191,64,74,60
191,64,74,60
191,65,74,60
192,65,74,60
192,64,74,60
193,64,74,60
194,63,74,60
195,62,74,60
196,62,74,60
195,63,74,60
196,65,74,60
196,64,74,60
197,65,74,60
197,65,74,60
197,65,74,60
197,66,74,60
197,66,74,60
198,66,74,60
199,67,74,60
199,66,74,60
200,65,74,60
200,64,74,60
200,63,74,60
201,64,74,60
201,64,74,60
202,64,74,60
202,65,74,60
202,65,74,60
203,66,74,60
204,66,74,60
204,66,74,60
204,66,74,60
205,67,74,60
205,67,74,60
206,66,74,60
206,66,74,60
207,66,74,60
206,65,74,60
207,65,74,60
207,65,74,60
208,65,74,60
208,66,74,60
209,66,74,60
209,66,74,60
209,66,74,60
209,65,74,60
210,65,74,60
210,64,74,60
210,63,74,60
211,63,74,60
211,64,74,60
211,68,74,60
211,72,74,60
212,73,74,60
212,72,74,60
213,72,74,60
213,70,74,60
214,68,74,60
215,63,74,60
215,57,74,60
215,55,74,60
215,52,74,60
216,54,74,60
216,54,74,60
216,55,74,60
216,58,74,60
217,62,74,60
217,63,74,60
218,65,74,60
218,66,74,60
218,66,74,60
219,66,74,60
219,66,74,60
219,65,74,60
219,65,74,60
220,64,74,60
220,64,74,60
220,64,74,60
220,64,74,60
220,64,74,60
220,63,74,60
220,63,74,60
220,64,74,60
221,63,74,60
221,64,74,60
221,64,74,60
221,65,74,60
221,66,74,60
221,69,74,60
221,68,74,60
221,69,74,60
222,71,74,60
222,72,74,60
221,71,74,60
222,71,74,60
222,68,74,60
222,65,74,60
221,65,74,60
221,64,74,60
221,65,74,60
