246,226,94,114
246,234,94,114
247,236,94,114
248,238,94,114
249,239,94,114
251,241,94,114
253,243,94,114
254,243,94,114
255,243,94,114
255,244,94,114
256,244,94,114
258,243,94,114
260,242,94,114
263,241,94,114
267,240,94,114
270,239,94,114
271,238,94,114
272,235,94,114
278,230,94,114
285,231,94,114
279,231,94,114
273,224,94,114
274,214,94,114
282,207,94,114
294,202,94,114
315,200,94,114
326,202,94,114
324,207,94,114
314,212,94,114
302,217,94,114
282,220,94,114
263,219,94,114
262,211,94,114
274,206,94,114
293,203,94,114
315,201,94,114
334,204,94,114
341,214,94,114
330,226,94,114
306,237,94,114
274,241,94,114
250,230,94,114
242,217,94,114
258,206,94,114
281,200,94,114
302,200,94,114
323,203,94,114
330,212,94,114
313,221,94,114
293,221,94,114
280,213,94,114
279,204,94,114
292,201,94,114
316,203,94,114
330,208,94,114
334,210,94,114
319,212,94,114
285,213,94,114
249,206,94,114
222,195,94,114
221,185,94,114
241,172,94,114
262,162,94,114
276,171,94,114
290,191,94,114
292,216,94,114
281,238,94,114
271,240,94,114
262,227,94,114
261,206,94,114
267,200,94,114
279,210,94,114
283,233,94,114
272,261,94,114
261,273,94,114
249,261,94,114
239,226,94,114
244,170,113,137
257,154,113,137
284,179,94,114
299,211,94,114
291,250,94,114
274,274,94,114
249,276,94,114
227,253,94,114
226,217,94,114
240,200,94,114
265,216,94,114
293,244,94,114
303,276,94,114
290,294,94,114
263,292,94,114
239,267,94,114
239,234,94,114
265,222,94,114
299,231,94,114
329,244,94,114
346,255,94,114
342,261,94,114
312,262,94,114
258,249,113,137
229,251,113,137
187,239,113,137
159,221,113,137
187,207,113,137
227,188,113,137
255,174,113,137
290,161,113,137
307,162,94,114
293,160,94,114
273,158,94,114
247,145,113,137
251,141,113,137
273,149,113,137
314,174,94,114
337,188,94,114
347,194,94,114
333,194,94,114
280,182,113,137
227,176,113,137
182,163,113,137
162,162,113,137
188,173,113,137
234,178,113,137
276,191,113,137
316,195,113,137
340,195,113,137
325,193,113,137
295,185,113,137
255,169,113,137
220,141,113,137
224,126,113,137
245,124,113,137
261,146,113,137
278,177,113,137
288,207,113,137
269,232,113,137
257,247,113,137
241,237,94,114
232,212,94,114
249,187,94,114
271,178,94,114
285,191,94,114
296,218,94,114
295,259,94,114
288,292,94,114
288,302,94,114
287,286,94,114
290,241,94,114
299,184,94,114
289,130,113,137
285,128,113,137
285,174,94,114
287,240,94,114
302,301,94,114
313,333,94,114
321,319,94,114
322,270,94,114
313,209,94,114
304,163,94,114
294,148,113,137
288,192,113,137
299,262,94,114
317,305,94,114
322,315,94,114
314,290,94,114
312,243,94,114
302,177,113,137
299,161,113,137
291,179,113,137
289,226,113,137
298,285,94,114
293,310,94,114
284,312,94,114
280,283,113,137
282,271,113,137
268,246,113,137
269,247,113,137
253,258,113,137
228,274,113,137
207,290,113,137
190,301,113,137
190,301,113,137
216,297,113,137
249,300,94,114
272,287,113,137
305,281,113,137
322,277,113,137
314,272,113,137
290,262,113,137
256,251,113,137
219,240,113,137
191,237,113,137
179,233,113,137
194,227,113,137
225,218,113,137
266,212,113,137
309,202,113,137
339,199,113,137
350,198,113,137
340,195,113,137
311,193,113,137
271,189,113,137
232,176,113,137
217,159,113,137
236,143,113,137
272,145,113,137
301,153,113,137
329,157,113,137
332,158,113,137
303,157,113,137
266,151,113,137
239,140,113,137
223,139,113,137
240,149,113,137
282,164,113,137
309,182,113,137
328,196,113,137
337,206,113,137
318,216,113,137
289,229,113,137
260,237,113,137
244,228,113,137
242,206,113,137
270,190,113,137
307,191,113,137
338,205,113,137
365,210,113,137
362,209,113,137
