197,87,38,18
197,87,38,18
197,87,38,18
198,87,38,18
198,88,38,18
198,88,38,18
198,87,38,18
198,87,38,18
198,87,38,18
198,87,38,18
198,87,38,18
198,88,38,18
197,88,38,18
197,88,38,18
197,88,38,18
197,88,38,18
196,88,38,18
195,88,38,18
195,88,38,18
194,87,38,18
194,87,38,18
194,87,38,18
194,87,38,18
194,87,38,18
194,88,38,18
192,88,38,18
192,88,38,18
192,89,38,18
192,89,38,18
192,88,38,18
193,88,38,18
193,88,38,18
193,88,38,18
193,88,38,18
193,88,38,18
193,88,38,18
193,87,38,18
193,87,38,18
192,87,38,18
192,87,38,18
192,87,38,18
191,87,38,18
191,87,38,18
191,87,38,18
191,87,38,18
191,87,38,18
191,87,38,18
189,87,38,18
189,87,38,18
189,87,38,18
189,88,38,18
188,88,38,18
187,88,38,18
187,88,38,18
187,89,38,18
187,89,38,18
186,89,38,18
185,89,38,18
185,89,38,18
185,89,38,18
185,89,38,18
185,89,38,18
184,89,38,18
184,89,38,18
184,89,38,18
183,90,38,18
183,90,38,18
183,91,38,18
183,91,38,18
183,91,38,18
183,91,38,18
183,91,38,18
183,91,38,18
183,91,38,18
183,91,38,18
183,91,38,18
183,91,38,18
183,91,38,18
184,91,38,18
184,91,38,18
184,92,38,18
184,93,38,18
184,93,38,18
185,93,38,18
184,94,38,18
184,95,38,18
184,95,38,18
184,95,38,18
184,95,38,18
184,95,38,18
184,95,38,18
184,95,38,18
185,95,38,18
185,95,38,18
185,95,38,18
186,95,38,18
185,95,38,18
186,95,38,18
186,95,38,18
186,95,38,18
186,95,38,18
187,95,38,18
187,95,38,18
186,95,38,18
186,94,38,18
186,94,38,18
186,94,38,18
186,93,38,18
186,93,38,18
186,92,38,18
186,92,38,18
186,92,38,18
186,92,38,18
186,91,38,18
186,91,38,18
186,91,38,18
186,91,38,18
186,91,38,18
186,91,38,18
186,91,38,18
186,90,38,18
186,90,38,18
185,90,38,18
185,90,38,18
185,91,38,18
185,91,38,18
185,91,38,18
185,91,38,18
184,92,38,18
184,93,38,18
184,93,38,18
184,93,38,18
184,93,38,18
183,93,38,18
183,93,38,18
183,93,38,18
183,93,38,18
183,92,38,18
183,92,38,18
183,91,38,18
183,91,38,18
184,91,38,18
184,91,38,18
184,91,38,18
184,91,38,18
183,91,38,18
183,91,38,18
183,90,38,18
184,90,38,18
184,89,38,18
184,89,38,18
184,89,38,18
184,90,38,18
184,91,38,18
184,91,38,18
183,91,38,18
183,90,38,18
183,90,38,18
183,90,38,18
183,90,38,18
183,90,38,18
183,90,38,18
183,90,38,18
182,89,38,18
182,89,38,18
182,88,38,18
182,88,38,18
182,88,38,18
183,88,38,18
183,88,38,18
184,89,38,18
184,89,38,18
184,89,38,18
185,89,38,18
185,88,38,18
186,88,38,18
186,88,38,18
186,88,38,18
186,88,38,18
186,88,38,18
186,88,38,18
187,87,38,18
187,87,38,18
188,87,38,18
188,87,38,18
188,87,38,18
188,87,38,18
188,87,38,18
189,87,38,18
189,87,38,18
189,87,38,18
189,87,38,18
189,87,38,18
189,87,38,18
189,87,38,18
189,87,38,18
190,87,38,18
190,87,38,18
190,87,38,18
190,87,38,18
190,87,38,18
190,87,38,18
189,87,38,18
189,86,38,18
189,86,38,18
189,86,38,18
189,87,38,18
189,87,38,18
189,87,38,18
189,87,38,18
189,87,38,18
189,87,38,18
188,87,38,18
188,86,38,18
187,87,38,18
187,86,38,18
187,86,38,18
187,86,38,18
186,85,38,18
186,85,38,18
187,85,38,18
187,85,38,18
188,85,38,18
188,85,38,18
188,85,38,18
188,85,38,18
188,84,38,18
188,84,38,18
188,84,38,18
189,84,38,18
189,84,38,18
189,85,38,18
189,85,38,18
189,85,38,18
190,85,38,18
187,83,46,22
187,83,46,22
187,83,46,22
188,82,46,22
188,82,46,22
