130,132,31,115
130,132,31,115
130,132,31,115
130,131,31,115
129,131,31,115
129,131,31,115
129,130,31,115
129,129,31,115
129,129,31,115
129,128,31,115
128,128,31,115
128,128,31,115
128,127,31,115
127,127,31,115
127,128,31,115
127,127,31,115
126,126,31,115
126,125,31,115
125,125,31,115
125,123,31,115
125,123,31,115
124,124,31,115
124,123,31,115
124,123,31,115
124,122,31,115
124,122,31,115
123,122,31,115
124,121,31,115
123,120,31,115
123,119,31,115
124,118,31,115
124,117,31,115
124,117,31,115
124,117,31,115
123,117,31,115
123,118,31,115
123,118,31,115
123,117,31,115
122,116,31,115
122,115,31,115
122,112,31,115
121,112,31,115
121,112,31,115
121,111,31,115
121,111,31,115
121,111,31,115
122,111,31,115
121,111,31,115
121,109,31,115
121,109,31,115
121,108,31,115
122,107,31,115
122,106,31,115
121,105,31,115
122,106,31,115
121,106,31,115
121,107,31,115
121,106,31,115
121,107,31,115
120,106,31,115
120,105,31,115
119,104,31,115
119,103,31,115
119,102,31,115
119,102,31,115
119,102,31,115
119,101,31,115
122,111,26,96
122,110,26,96
122,109,26,96
121,108,26,96
121,107,26,96
121,106,26,96
121,106,26,96
121,105,26,96
121,105,26,96
121,105,26,96
121,105,26,96
121,105,26,96
121,105,26,96
120,104,26,96
120,104,26,96
120,103,26,96
120,103,26,96
119,102,26,96
119,102,26,96
119,102,26,96
119,101,26,96
119,101,26,96
119,101,26,96
119,101,26,96
119,101,26,96
119,101,26,96
119,99,26,96
119,98,26,96
119,98,26,96
120,97,26,96
120,97,26,96
120,97,26,96
120,97,26,96
120,98,26,96
120,98,26,96
120,97,26,96
120,97,26,96
120,96,26,96
119,95,26,96
119,94,26,96
119,94,26,96
119,94,26,96
119,94,26,96
119,94,26,96
119,94,26,96
119,94,26,96
119,94,26,96
119,93,26,96
119,92,26,96
118,91,26,96
118,90,26,96
118,90,26,96
118,90,26,96
118,90,26,96
118,91,26,96
118,91,26,96
117,91,26,96
117,90,26,96
117,90,26,96
116,89,26,96
116,88,26,96
115,88,26,96
115,88,26,96
115,87,26,96
115,87,26,96
115,87,26,96
115,87,26,96
115,87,26,96
115,86,26,96
114,86,26,96
114,85,26,96
114,84,26,96
114,83,26,96
114,83,26,96
114,83,26,96
113,83,26,96
113,83,26,96
112,83,26,96
112,83,26,96
111,83,26,96
111,83,26,96
111,82,26,96
110,81,26,96
109,80,26,96
109,79,26,96
109,78,26,96
108,78,26,96
108,78,26,96
108,78,26,96
108,78,26,96
108,78,26,96
108,77,26,96
107,76,26,96
107,75,26,96
107,75,26,96
107,75,26,96
107,75,26,96
107,75,26,96
107,76,26,96
106,76,26,96
106,76,26,96
106,76,26,96
105,75,26,96
105,74,26,96
105,73,26,96
104,73,26,96
106,80,22,80
106,80,22,80
106,80,22,80
106,80,22,80
106,80,22,80
106,80,22,80
106,80,22,80
106,79,22,80
106,79,22,80
106,78,22,80
106,77,22,80
106,77,22,80
106,77,22,80
106,77,22,80
106,77,22,80
106,78,22,80
106,77,22,80
